FIPSCd,CountyName,StateCd,UnemploymentPct,PovertyPct,EducBachlOrHigherPct,PercentDem,PercentRep
54007.0,,,0.075,0.225,0.157,26.0,69.4
54009.0,,,0.061,0.132,0.19899999999999998,26.7,68.9
54011.0,,,0.045,0.261,0.257,34.6,60.1
54013.0,,,0.10800000000000001,0.24800000000000003,0.106,17.5,77.7
54015.0,,,0.086,0.273,0.09,19.1,77.4
54017.0,,,0.042,0.201,0.149,12.7,83.1
54019.0,,,0.064,0.223,0.147,28.0,67.6
54021.0,,,0.071,0.266,0.16,21.2,74.7
54023.0,,,0.055999999999999994,0.145,0.145,10.3,87.7
54025.0,,,0.048,0.185,0.203,26.8,67.9
54027.0,,,0.039,0.16899999999999998,0.126,18.4,77.7
54029.0,,,0.06,0.149,0.179,25.7,70.2
54031.0,,,0.049,0.14400000000000002,0.14400000000000002,20.7,75.5
54033.0,,,0.048,0.168,0.226,27.5,67.1
54035.0,,,0.057,0.17,0.162,21.9,74.0
54037.0,,,0.031000000000000003,0.10400000000000001,0.305,39.4,54.8
54039.0,,,0.051,0.18100000000000002,0.253,37.3,58.0
54041.0,,,0.066,0.184,0.134,19.4,76.2
54043.0,,,0.068,0.257,0.08900000000000001,20.5,75.2
54045.0,,,0.07400000000000001,0.292,0.087,16.9,80.1
54047.0,,,0.08900000000000001,0.317,0.049,23.1,74.7
54049.0,,,0.053,0.162,0.22,30.2,63.7
54051.0,,,0.059000000000000004,0.19100000000000003,0.171,22.1,73.1
54053.0,,,0.067,0.20199999999999999,0.11,20.5,75.1
54055.0,,,0.057999999999999996,0.21,0.198,20.5,75.8
54057.0,,,0.052000000000000005,0.136,0.127,17.7,78.5
54059.0,,,0.086,0.31,0.092,14.4,83.2
54061.0,,,0.037000000000000005,0.17300000000000001,0.39799999999999996,40.8,51.2
54063.0,,,0.044000000000000004,0.165,0.145,19.2,76.5
54065.0,,,0.039,0.13,0.18,20.5,74.9
54067.0,,,0.071,0.201,0.147,19.4,76.4
54069.0,,,0.047,0.127,0.308,30.6,62.2
54071.0,,,0.037000000000000005,0.153,0.139,22.6,74.3
54073.0,,,0.07,0.131,0.138,19.8,74.8
54075.0,,,0.059000000000000004,0.189,0.17800000000000002,25.5,68.4
54077.0,,,0.049,0.17500000000000002,0.15,19.5,75.3
54079.0,,,0.047,0.10400000000000001,0.249,23.7,71.4
54081.0,,,0.053,0.19899999999999998,0.18600000000000003,21.7,74.5
54083.0,,,0.054000000000000006,0.196,0.177,25.2,70.1
54085.0,,,0.055,0.185,0.09300000000000001,12.1,83.6
54087.0,,,0.087,0.212,0.114,23.3,72.1
54089.0,,,0.059000000000000004,0.28800000000000003,0.145,24.5,71.1
54091.0,,,0.049,0.16,0.18600000000000003,22.8,72.3
54093.0,,,0.052000000000000005,0.162,0.14800000000000002,21.7,73.8
54095.0,,,0.077,0.16,0.136,13.9,81.9
54097.0,,,0.061,0.227,0.18100000000000002,19.2,75.9
54099.0,,,0.057999999999999996,0.204,0.13,22.1,73.5
54101.0,,,0.063,0.281,0.105,18.7,77.3
54103.0,,,0.075,0.20600000000000002,0.11800000000000001,21.8,72.1
54105.0,,,0.079,0.192,0.075,15.9,79.0
54107.0,,,0.055,0.182,0.215,23.6,71.4
54109.0,,,0.071,0.257,0.09300000000000001,13.6,83.6
55001.0,,,0.051,0.14800000000000002,0.125,37.4,59.2
55003.0,,,0.046,0.151,0.217,52.2,43.3
55005.0,,,0.035,0.131,0.195,35.0,60.4
55007.0,,,0.052000000000000005,0.12300000000000001,0.31,52.2,43.5
55009.0,,,0.028999999999999998,0.09699999999999999,0.295,41.9,52.7
55011.0,,,0.038,0.094,0.179,36.6,58.5
55013.0,,,0.048,0.127,0.185,33.8,62.1
55015.0,,,0.027999999999999997,0.054000000000000006,0.28600000000000003,36.5,58.1
55017.0,,,0.035,0.10099999999999999,0.20199999999999999,37.7,56.9
55019.0,,,0.031000000000000003,0.11800000000000001,0.114,31.2,63.8
55021.0,,,0.03,0.076,0.226,46.2,48.3
55023.0,,,0.042,0.12400000000000001,0.168,44.6,50.1
55025.0,,,0.024,0.113,0.5,71.4,23.4
55027.0,,,0.028999999999999998,0.086,0.161,32.6,62.2
55029.0,,,0.039,0.077,0.327,46.1,49.3
55031.0,,,0.045,0.11599999999999999,0.239,51.1,43.5
55033.0,,,0.033,0.11599999999999999,0.277,41.0,52.1
55035.0,,,0.028999999999999998,0.145,0.303,50.4,43.1
55037.0,,,0.047,0.121,0.161,25.1,71.6
55039.0,,,0.027999999999999997,0.086,0.22899999999999998,34.0,60.8
55041.0,,,0.051,0.151,0.145,35.1,61.8
55043.0,,,0.031000000000000003,0.136,0.215,41.8,51.3
55045.0,,,0.027999999999999997,0.08,0.23199999999999998,48.5,46.3
55047.0,,,0.037000000000000005,0.1,0.185,29.0,66.7
55049.0,,,0.03,0.087,0.245,55.0,39.7
55051.0,,,0.062000000000000006,0.151,0.193,36.6,60.1
55053.0,,,0.034,0.133,0.138,41.5,53.3
55055.0,,,0.032,0.085,0.239,39.1,55.3
55057.0,,,0.033,0.14800000000000002,0.133,34.9,61.2
55059.0,,,0.039,0.114,0.251,47.2,47.5
55061.0,,,0.031000000000000003,0.08,0.182,33.7,61.6
55063.0,,,0.028999999999999998,0.12,0.33,51.6,42.0
55065.0,,,0.025,0.109,0.179,43.3,52.3
55067.0,,,0.042,0.14,0.166,32.3,63.8
55069.0,,,0.036000000000000004,0.10300000000000001,0.17300000000000001,36.9,57.7
55071.0,,,0.035,0.092,0.197,36.4,58.1
55073.0,,,0.028999999999999998,0.1,0.245,38.5,56.7
55075.0,,,0.044000000000000004,0.133,0.14800000000000002,31.2,65.0
55077.0,,,0.039,0.128,0.136,35.9,60.3
55078.0,,,0.059000000000000004,0.276,0.159,78.4,21.0
55079.0,,,0.04,0.19100000000000003,0.30100000000000005,66.4,29.0
55081.0,,,0.028999999999999998,0.114,0.195,36.0,58.5
55083.0,,,0.035,0.09,0.168,29.5,66.5
55085.0,,,0.039,0.094,0.275,38.9,56.0
55087.0,,,0.03,0.071,0.28300000000000003,40.7,53.4
55089.0,,,0.027000000000000003,0.049,0.47700000000000004,37.8,57.1
55091.0,,,0.035,0.107,0.19100000000000003,35.9,59.5
55093.0,,,0.034,0.078,0.277,39.7,53.4
55095.0,,,0.038,0.09300000000000001,0.198,33.4,61.1
55097.0,,,0.031000000000000003,0.11900000000000001,0.315,48.6,45.4
55099.0,,,0.037000000000000005,0.113,0.17,35.3,60.3
55101.0,,,0.04,0.109,0.244,45.4,49.8
55103.0,,,0.03,0.131,0.188,44.9,50.5
55105.0,,,0.037000000000000005,0.121,0.214,52.4,42.0
55107.0,,,0.044000000000000004,0.147,0.14800000000000002,30.9,64.9
55109.0,,,0.031000000000000003,0.045,0.34,37.4,55.8
55111.0,,,0.028999999999999998,0.099,0.23399999999999999,47.0,47.3
55113.0,,,0.047,0.17,0.22,36.6,59.5
55115.0,,,0.032,0.11599999999999999,0.158,30.7,64.7
55117.0,,,0.027999999999999997,0.078,0.23800000000000002,38.8,55.5
55119.0,,,0.035,0.10400000000000001,0.14400000000000002,25.5,70.0
55121.0,,,0.031000000000000003,0.08800000000000001,0.197,41.6,54.3
55123.0,,,0.031000000000000003,0.17,0.21600000000000003,44.7,49.3
55125.0,,,0.043,0.139,0.271,35.4,60.7
55127.0,,,0.033,0.106,0.28500000000000003,37.0,57.0
55129.0,,,0.039,0.128,0.22,36.2,59.7
55131.0,,,0.027999999999999997,0.053,0.297,27.4,67.8
55133.0,,,0.028999999999999998,0.048,0.429,34.0,61.1
55135.0,,,0.032,0.106,0.185,32.6,62.8
55137.0,,,0.04,0.122,0.152,31.8,64.1
55139.0,,,0.03,0.111,0.273,43.1,50.6
55141.0,,,0.037000000000000005,0.107,0.21100000000000002,37.7,57.0
56001.0,,,0.028999999999999998,0.195,0.498,41.9,46.3
56003.0,,,0.042,0.122,0.192,11.7,80.1
56005.0,,,0.049,0.094,0.185,7.4,88.0
56007.0,,,0.04,0.11900000000000001,0.209,20.6,71.1
56009.0,,,0.045,0.092,0.182,10.2,84.2
56011.0,,,0.035,0.077,0.207,7.2,88.8
56013.0,,,0.055,0.162,0.233,25.4,67.5
56015.0,,,0.028999999999999998,0.129,0.244,16.2,77.4
56017.0,,,0.039,0.121,0.21600000000000003,15.8,76.5
56019.0,,,0.042,0.095,0.268,14.7,79.9
56021.0,,,0.037000000000000005,0.09699999999999999,0.287,29.0,62.2
56023.0,,,0.037000000000000005,0.076,0.20500000000000002,13.2,80.7
56025.0,,,0.052000000000000005,0.111,0.228,20.2,72.4
56027.0,,,0.027999999999999997,0.134,0.18300000000000002,8.9,86.0
56029.0,,,0.043,0.094,0.322,17.3,76.0
56031.0,,,0.037000000000000005,0.10400000000000001,0.226,16.1,77.1
56033.0,,,0.039,0.091,0.313,20.6,72.4
56035.0,,,0.045,0.066,0.254,15.0,79.3
56037.0,,,0.045,0.1,0.222,19.4,72.9
56039.0,,,0.027999999999999997,0.057999999999999996,0.541,60.1,32.2
56041.0,,,0.045,0.102,0.174,14.9,76.4
56043.0,,,0.04,0.107,0.21,14.3,78.4
56045.0,,,0.04,0.106,0.198,8.8,86.9
2270.0,,,,,,37.7,52.9
46113.0,,,,,,86.5,8.3
